job_id,submitted_at,job_category,priority_level,region,payload_size_mb,executor_memory_mb,replica_count,retry_count,node_instance_type,node_family,node_vcpus,node_memory,node_network,node_price_hourly,node_spot_price_hourly,cpu_utilization_pct,pod_memory_available_pct,active_thread_count,broker_latency_ms,queue_wait_time_ms,disk_io_mbps,network_io_mbps,gc_pause_time_ms,execution_time_sec,job_cost_usd,target_label
JOB-108289,2026-08-04 11:55,documentprocessing,Medium,ap-south,63.69,1024,2,2,c8gb.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 26.66 Gigabit,$0.2370 hourly,$0.0661 hourly,61.3,59.1,14,49.3,104.5,41.88,31.87,38.8,807.1,0.10627,Bottleneck
JOB-105251,2026-07-09 10:02,Aggregation,Low,us-east,18.45,1024,3,0,m7a.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.4637 hourly,$0.2037 hourly,86.9,55.7,10,73.6,25.8,64.96,34.25,113.1,97.2,0.03756,Bottleneck
JOB-103053,2026-07-04 08:40,DocumentProcessing,Low,us-west,9.69,512,3,1,m5ad.xlarge,General purpose,4 vCPUs,16 GiB,Up to 10 Gigabit,$0.2060 hourly,$0.0823 hourly,31.7,61.5,13,35.4,256.6,44.82,16.44,36.2,47.5,0.00815,Normal
JOB-102442,2026-08-15 09:29,Streaming,High,ap-south,130.53,512,2,1,m8gd.16xlarge,General purpose,64 vCPUs,256 GiB,30 Gigabit,$3.6902 hourly,$1.0034 hourly,52.2,44.6,19,98.7,111.2,16.54,,29.6,34.8,0.07134,Normal
JOB-107581,2026-08-17 02:05,ETL,High,us-east,222.34,2048,3,1,r8ib.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 20 Gigabit,$0.4184 hourly,$0.1101 hourly,67.1,26.8,13,30.1,71.9,49.24,36.26,47.8,356.8,0.1244,Normal
JOB-104214,2026-07-22 21:55,MLTraining,Medium,ap-south,18.15,512,3,1,c8gb.metal-24xl,Compute optimized,96 vCPUs,192 GiB,200 Gigabit,$5.6880 hourly,$1.7535 hourly,42.1,26.2,12,104.3,22.3,25.47,21.82,55.8,34.0,0.16116,Normal
JOB-102266,2026-08-23 12:17,WebScraping,Medium,us-west,16.39,1024,4,1,m8gn.large,General purpose,2 vCPUs,8 GiB,Up to 30 Gigabit,$0.1455 hourly,$0.0561 hourly,53.9,69.8,7,31.6,380.0,49.87,36.0,23.0,235.0,0.03799,Bottleneck
JOB-107797,2026-08-05 01:46,DocumentProcessing,High,ap-south,14.22,2048,3,0,m8i.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1058 hourly,$0.0355 hourly,62.6,74.4,10,39.2,141.3,66.15,23.89,21.7,48.9,0.00431,Normal
JOB-107364,2026-07-07 01:23,DocumentProcessing,Low,ap-south,110.38,2048,3,1,m8i.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 15 Gigabit,$0.4234 hourly,$0.1663 hourly,59.0,53.0,15,72.1,18.9,34.5,16.62,47.8,135.2,0.0477,Normal
JOB-107871,2026-08-05 14:03,Aggregation,Medium,us-west,12.18,4096,2,0,m9gd.24xlarge,General purpose,96 vCPUs,384 GiB,50 Gigabit,$6.0336 hourly,$1.6345 hourly,51.0,77.0,14,33.1,193.6,46.45,28.21,4.4,36.8,0.12335,Normal
JOB-105237,2026-08-22 08:40,webscraping,Critical,us-west,49.18,2048,1,1,i4g.16xlarge,Storage optimized,64 vCPUs,512 GiB,37.5 Gigabit,$4.9421 hourly,$1.2554 hourly,31.8,30.5,8,17.9,43.5,49.43,40.47,23.4,26.0,0.03569,Normal
JOB-103914,2026-06-20 20:01,DocumentProcessing,Critical,ap-south,66.43,1024,1,0,r6idn.8xlarge,Memory optimized,32 vCPUs,256 GiB,50 Gigabit,$3.1262 hourly,$1.0644 hourly,17.8,94.1,17,79.8,7.8,11.79,26.62,23.0,36.2,0.03144,Normal
JOB-102579,2026-08-13 18:15,Streaming,High,us-west,2.67,1024,3,1,r8id.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.3326 hourly,$0.0915 hourly,82.7,35.9,12,46.1,107.5,23.63,19.73,15.0,32.2,0.00892,Normal
JOB-107086,2026-08-12 13:53,WebScraping,Low,US-EAST,5.96,1024,3,0,m3.large,General purpose,2 vCPUs,7.5 GiB,Moderate,$0.1330 hourly,$0.0416 hourly,59.0,70.7,7,84.3,154.9,21.98,5.87,24.5,37.4,0.00415,Normal
JOB-106562,2026-06-17 11:50,DocumentProcessing,Low,eu-central,77.18,2048,4,0,r7i.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1323 hourly,$0.0483 hourly,53.3,68.4,12,31.0,34.3,38.58,18.72,5.4,224.3,0.03297,Normal
JOB-109413,2026-08-07 16:17,DocumentProcessing,Low,eu-central,29.02,512,1,0,x2gd.xlarge,Memory optimized,4 vCPUs,64 GiB,Up to 10 Gigabit,$0.3340 hourly,$0.0941 hourly,36.6,74.4,13,27.9,139.2,47.09,31.13,104.7,65.8,0.0061,Normal
JOB-100510,2026-08-01 07:28,etl,Low,eu-central,35.16,1024,3,0,r6g.metal,Memory optimized,64 vCPUs,512 GiB,25 Gigabit,$3.2256 hourly,$0.4176 hourly,27.0,64.1,18,28.7,75.2,34.37,35.85,51.1,37.5,0.1008,Normal
JOB-107673,2026-07-24 10:50,Streaming,Medium,us-east,62.9,1024,4,0,m6a.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.3456 hourly,$0.1563 hourly,44.3,71.7,16,7.1,133.7,39.35,34.37,9.7,42.9,0.01647,Normal
JOB-103792,2026-08-08 07:09,Aggregation,Low,us-west,31.05,8192,2,0,r6g.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 10 Gigabit,$0.2016 hourly,$0.0520 hourly,49.4,77.9,10,74.5,44.1,31.34,24.5,15.7,60.9,0.00682,Normal
JOB-106202,2026-08-01 16:20,ETL,Critical,ap-south,15.6,512,5,0,r8in.16xlarge,Memory optimized,64 vCPUs,512 GiB,100 Gigabit,$6.6944 hourly,$1.9703 hourly,58.8,81.4,17,29.1,89.0,31.98,36.21,54.5,27.3,0.25383,Normal
JOB-100326,2026-06-12 06:54,documentprocessing,Low,ap-south,39.89,512,3,0,m8in.24xlarge,General purpose,96 vCPUs,384 GiB,150 Gigabit,$8.0198 hourly,$2.4360 hourly,66.6,47.7,11,108.4,154.9,43.32,36.25,65.6,54.2,0.36223,Normal
JOB-107160,2026-08-11 19:55,DocumentProcessing,High,eu-central,9.96,8192,2,0,r6a.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1134 hourly,$0.0362 hourly,30.2,79.2,14,45.2,,31.52,26.39,23.7,28.8,0.00181,Normal
JOB-103447,2026-06-28 21:19,DocumentProcessing,High,eu-central,10.9,1024,3,0,c7a.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.2053 hourly,$0.0751 hourly,54.7,57.3,16,67.7,73.9,57.7,41.71,15.6,42.9,0.00734,Normal
JOB-104164,2026-08-07 20:57,Doc Processing,Low,us-east,31.33,8192,2,0,m8gn.xlarge,General purpose,4 vCPUs,16 GiB,Up to 40 Gigabit,$0.2910 hourly,$0.1179 hourly,60.9,52.9,12,20.0,58.0,39.48,50.85,43.8,54.4,0.00879,Normal
JOB-103632,2026-08-18 15:54,Aggregation,Low,EU-CENTRAL,10.57,1024,3,0,m6gd.xlarge,General purpose,4 vCPUs,16 GiB,Up to 10 Gigabit,$0.1808 hourly,$0.1063 hourly,60.6,79.7,5,29.1,186.7,80.6,39.1,24.2,34.7,0.00523,Normal
JOB-101763,2026-06-18 08:53,ETL,Medium,us-east,60.78,2048,3,1,r8idb.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 20 Gigabit,$0.4689 hourly,$0.1681 hourly,16.3,92.5,10,25.8,61.1,47.08,48.9,,66.7,0.02606,Normal
JOB-102977,2026-08-16 08:41,web_scraping ,Critical,us-west,35.28,1024,2,0,i7ie.large,Storage optimized,2 vCPUs,16 GiB,Up to 25 Gigabit,$0.2599 hourly,$0.0483 hourly,65.2,44.8,9,30.4,30.8,37.38,29.34,39.8,161.7,0.02335,Normal
JOB-108188,2026-07-15 06:57,ETL,Critical,us-west,47.57,1024,2,3,a1.metal,General purpose,16 vCPUs,32 GiB,Up to 10 Gigabit,$0.4080 hourly,$0.4080 hourly,65.8,36.1,14,74.2,31.9,47.9,36.19,25.8,45.2,0.01025,Normal
JOB-100902,2026-08-24 13:26,DocumentProcessing,Low,us-east,9.64,512,1,0,m8a.metal-24xl,General purpose,96 vCPUs,384 GiB,40 Gigabit,$5.8426 hourly,$1.5015 hourly,57.2,60.0,21,34.4,85.8,38.2,42.93,,30.4,0.04934,Normal
JOB-102512,2026-06-15 08:36,Streaming,High,us-east,10.19,2048,2,0,x8g.8xlarge,Memory optimized,32 vCPUs,512 GiB,15 Gigabit,$3.1264 hourly,$0.9982 hourly,22.0,83.1,15,23.2,118.1,10.69,59.4,13.0,22.5,0.03908,Normal
JOB-108704,2026-07-01 17:48,WebScraping,Medium,us-east,14.74,1024,1,1,m8idn.xlarge,General purpose,4 vCPUs,16 GiB,Up to 30 Gigabit,$0.3819 hourly,$0.1241 hourly,71.4,50.4,6,14.7,26.4,29.24,49.62,68.2,107.7,0.01143,Bottleneck
JOB-106327,2026-07-01 13:34,WebScraping,High,us-west,69.57,2048,1,2,m5d.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 10 Gigabit,$0.4520 hourly,$0.2670 hourly,45.8,88.1,19,37.6,42.6,42.9,20.31,13.8,733.3,0.09207,Bottleneck
JOB-103999,2026-07-30 09:57,ETL,High,ap-south,8.71,2048,5,0,r8gd.8xlarge,Memory optimized,32 vCPUs,256 GiB,15 Gigabit,$2.3514 hourly,$1.1657 hourly,63.7,43.7,17,59.8,164.8,37.51,37.23,68.5,23.5,0.07675,Normal
JOB-107582,2026-06-19 16:43,ETL,Low,ap-south,10.38,8192,4,0,m7a.4xlarge,General purpose,16 vCPUs,64 GiB,Up to 12.5 Gigabit,$0.9274 hourly,$0.3723 hourly,52.0,93.0,11,76.6,,28.8,41.15,8.0,32.4,0.03339,Normal
JOB-102126,2026-06-19 22:11,WebScraping,Critical,us-west,13.45,1024,2,0,r8gn.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 40 Gigabit,$0.3644 hourly,$0.1507 hourly,46.6,61.7,8,53.6,33.1,67.75,39.0,29.0,45.4,0.00919,Normal
JOB-108505,2026-08-07 19:21,DocumentProcessing,Medium,us-east,20.62,1024,2,0,c8gn.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 40 Gigabit,$0.2370 hourly,$0.0843 hourly,41.1,30.0,18,57.2,41.2,54.49,31.36,28.8,54.3,0.00715,Normal
JOB-103202,2026-08-21 15:46,ETL,Low,ap-south,97.68,2048,1,1,r7i.2xlarge,Memory optimized,8 vCPUs,64 GiB,Up to 12.5 Gigabit,$0.5292 hourly,$0.1969 hourly,48.4,74.8,13,76.8,11.7,26.86,14.38,55.5,121.2,0.01782,Normal
JOB-100617,2026-06-28 10:48,etl,High,us-east,88.85,4096,2,0,c5.24xlarge,Compute optimized,96 vCPUs,192 GiB,25 Gigabit,$4.0800 hourly,$1.1468 hourly,40.0,29.1,15,11.9,148.7,34.1,21.76,51.0,78.9,0.17884,Normal
JOB-108891,2026-07-26 09:40,ETL,Medium,us-east,108.38,2048,5,0,r8g.12xlarge,Memory optimized,48 vCPUs,384 GiB,22.5 Gigabit,$2.8277 hourly,$0.7832 hourly,58.9,,17,35.8,120.6,33.48,15.3,98.2,69.4,0.27256,Normal
JOB-102847,2026-06-22 08:25,ETL,High,eu-central,33.11,1024,5,0,m8gn.24xlarge,General purpose,96 vCPUs,384 GiB,300 Gigabit,$6.9840 hourly,$1.7742 hourly,63.0,70.2,5,42.1,,37.09,51.91,66.3,41.4,0.40158,Normal
JOB-109171,2026-07-29 17:18,Aggregation,Medium,us-west,38.41,1024,5,0,r6a.2xlarge,Memory optimized,8 vCPUs,64 GiB,Up to 12.5 Gigabit,$0.4536 hourly,$0.1401 hourly,77.8,37.1,14,42.8,165.7,57.32,42.64,0.2,51.4,0.03238,Normal
JOB-104853,2026-07-29 21:54,MLTraining,High,us-west,109.71,512,4,0,c9g.24xlarge,Compute optimized,96 vCPUs,192 GiB,50 Gigabit,$4.1731 hourly,$1.0581 hourly,68.3,88.6,16,33.9,9.6,9.06,25.62,15.1,54.3,0.25178,Normal
JOB-108266,2026-08-24 14:38,ETL,High,eu-central,51.34,1024,4,0,i4i.large,Storage optimized,2 vCPUs,16 GiB,Up to 10 Gigabit,$0.1720 hourly,$0.0378 hourly,42.0,74.1,11,76.4,156.1,59.22,40.63,45.7,244.6,0.04675,Bottleneck
JOB-104985,2026-08-07 16:42,MLTraining,Medium,us-east,12.98,512,1,1,i8ge.large,Storage optimized,2 vCPUs,16 GiB,Up to 25 Gigabit,$0.2373 hourly,$0.0685 hourly,54.3,,14,52.5,56.9,34.63,19.39,46.8,63.0,0.00415,Normal
JOB-105814,2026-08-13 19:41,Aggregation,High,ap-south,16.34,2048,2,1,i8ge.xlarge,Storage optimized,4 vCPUs,32 GiB,Up to 25 Gigabit,$0.4746 hourly,$0.1371 hourly,15.0,63.1,14,26.4,20.0,23.26,37.41,18.0,30.5,0.00804,Normal
JOB-107349,2026-08-10 08:23,DocumentProcessing,Low,us-west,24.33,1024,1,0,m8idb.8xlarge,General purpose,32 vCPUs,128 GiB,33.33 Gigabit,$3.0550 hourly,$1.2197 hourly,56.9,77.4,13,58.6,101.6,22.51,44.14,33.4,28.7,0.02436,Normal
JOB-109770,2026-07-21 13:16,Aggregation,Critical,us-east,55.88,4096,1,0,m8i.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1058 hourly,$0.0355 hourly,59.4,83.4,15,64.7,108.9,29.66,22.85,20.7,177.0,0.0052,Bottleneck
JOB-103158,2026-06-29 15:12,DocumentProcessing,High,us-east,33.54,1024,3,0,m5d.24xlarge,General purpose,96 vCPUs,384 GiB,25 Gigabit,$5.4240 hourly,$1.6937 hourly,41.6,72.4,13,20.8,202.3,34.53,46.26,45.3,38.9,0.17583,Normal
JOB-101298,2026-08-24 14:28,WebScraping,High,eu-central,39.97,1024,3,0,m5dn.4xlarge,General purpose,16 vCPUs,64 GiB,Up to 25 Gigabit,$1.0880 hourly,$0.4962 hourly,51.9,54.8,18,54.3,20.2,40.97,33.67,70.9,68.0,0.06165,Normal
JOB-101295,2026-07-03 17:18,web_scraping ,Medium,us-west,7.11,2048,5,0,r6idn.12xlarge,Memory optimized,48 vCPUs,384 GiB,75 Gigabit,$4.6894 hourly,$1.4601 hourly,73.0,76.3,19,127.2,271.5,46.47,16.14,4.2,25.6,0.16673,Normal
JOB-103208,2026-07-30 14:35,Aggregation,Critical,us-west,9.2,512,3,0,m8idn.large,General purpose,2 vCPUs,8 GiB,Up to 25 Gigabit,$0.1909 hourly,$0.0554 hourly,79.0,66.5,15,64.7,136.7,1.0,26.79,21.9,47.9,0.00762,Normal
JOB-105108,2026-08-23 22:27,WebScraping,Low,ap-south,92.56,1024,2,0,i3.4xlarge,Storage optimized,16 vCPUs,122 GiB,Up to 10 Gigabit,$1.2480 hourly,$0.5489 hourly,84.4,25.8,15,101.1,38.7,66.58,0.5,160.7,117.2,0.08126,Normal
JOB-101348,2026-07-03 01:01,MLTraining,Medium,us-west,35.97,1024,2,2,c6gn.large,Compute optimized,2 vCPUs,4 GiB,Up to 25 Gigabit,$0.0864 hourly,$0.0296 hourly,54.3,57.4,7,25.1,50.2,28.72,23.83,33.6,160.6,0.00771,Normal
JOB-108098,2026-07-20 14:10,DocumentProcessing,Critical,us-east,21.11,2048,5,0,m7g.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 15 Gigabit,$0.3264 hourly,$0.1498 hourly,31.0,70.9,12,20.5,56.1,27.36,39.54,55.4,37.4,0.01695,Normal
JOB-105749,2026-08-27 10:49,documentprocessing,Low,us-east,19.51,2048,3,0,c5.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 10 Gigabit,$0.1700 hourly,$0.0610 hourly,55.2,78.5,12,33.4,73.3,72.51,13.03,21.3,68.2,0.00966,Normal
JOB-103967,2026-07-26 09:43,Aggregation,Medium,us-east,45.95,4096,3,0,r7iz.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1860 hourly,$0.0374 hourly,53.7,49.8,19,18.9,142.6,50.23,24.87,9.3,95.3,0.01477,Bottleneck
JOB-107497,2026-06-29 07:00,WebScraping,Low,us-east,130.95,2048,5,0,c8ib.large,Compute optimized,2 vCPUs,4 GiB,Up to 16.66 Gigabit,$0.1361 hourly,$0.0395 hourly,54.8,67.2,13,63.9,20.9,39.69,44.07,14.3,1050.6,0.19859,Bottleneck
JOB-105763,2026-08-25 21:51,WebScraping,Critical,ap-south,49.42,8192,1,0,r9g.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 15 Gigabit,$0.2568 hourly,$0.1012 hourly,52.3,46.9,14,60.1,68.1,52.94,40.39,43.6,216.9,0.01547,Bottleneck
JOB-105401,2026-06-10 16:39,DocumentProcessing,Medium,ap-south,8.35,4096,3,0,m8gd.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1153 hourly,$0.0480 hourly,22.2,43.0,9,69.0,42.8,41.63,40.35,70.5,50.8,0.00488,Normal
JOB-107089,2026-06-24 17:00,Aggregation,Medium,us-east,8.01,2048,5,0,r5dn.4xlarge,Memory optimized,16 vCPUs,128 GiB,Up to 25 Gigabit,$1.3360 hourly,$0.5370 hourly,82.3,36.2,13,29.1,81.0,27.33,30.15,16.1,27.0,0.0501,Normal
JOB-103795,2026-07-02 16:31,MLTraining,Critical,us-east,80.02,1024,1,0,c8ib.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 20 Gigabit,$0.2722 hourly,$0.0933 hourly,65.2,83.1,6,55.1,266.3,44.32,32.71,10.1,1134.1,0.08575,Bottleneck
JOB-100299,2026-06-08 20:56,webscraping,High,us-west,39.84,1024,2,1,c5a.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 10 Gigabit,$0.3080 hourly,$0.1285 hourly,53.3,44.9,12,41.7,63.1,29.35,34.61,34.6,346.0,0.0592,Bottleneck
JOB-107791,2026-06-16 11:37,ETL,High,us-east,11.27,1024,4,0,x8g.2xlarge,Memory optimized,8 vCPUs,128 GiB,Up to 15 Gigabit,$0.7816 hourly,$0.2950 hourly,58.0,54.3,6,11.7,229.8,49.42,19.33,7.4,34.1,0.02961,Normal
JOB-100793,2026-08-01 13:36,mltraining,Low,eu-central,9.2,2048,2,0,m7i.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1008 hourly,$0.0415 hourly,36.6,74.2,8,77.6,129.2,64.29,46.43,56.7,233.9,0.0131,Bottleneck
JOB-100475,2026-06-01 14:14,Streaming ,Medium,eu-central,24.78,2048,4,2,m6a.12xlarge,General purpose,48 vCPUs,192 GiB,18.75 Gigabit,$2.0736 hourly,$0.6947 hourly,22.6,69.7,15,54.9,70.3,50.75,36.11,32.5,22.4,0.05161,Normal
JOB-109572,2026-08-18 18:46,ETL ,Medium,ap-south,16.49,512,3,0,m8ine.xlarge,General purpose,4 vCPUs,16 GiB,6.25 Gigabit,$0.4177 hourly,$0.1245 hourly,40.8,86.1,8,27.0,101.2,47.18,7.8,17.0,29.2,0.01016,Normal
JOB-104123,2026-07-31 11:34,Aggregation,Low,ap-south,21.36,512,1,0,m8id.8xlarge,General purpose,32 vCPUs,128 GiB,15 Gigabit,$2.0883 hourly,$0.5491 hourly,44.4,54.0,16,116.8,78.2,68.44,13.29,92.9,32.3,0.01874,Normal
JOB-104490,2026-08-09 01:40,Aggregation,Low,us-east,26.15,2048,4,0,m8i.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 15 Gigabit,$0.4234 hourly,$0.1663 hourly,51.9,82.6,10,88.7,97.8,42.42,28.19,27.1,35.6,0.01675,Normal
JOB-103803,2026-06-05 17:14,WebScraping,High,ap-south,36.74,4096,1,2,c6gd.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 10 Gigabit,$0.3072 hourly,$0.0372 hourly,57.2,78.5,11,85.1,38.1,42.07,36.15,12.5,87.2,0.00744,Normal
JOB-108745,2026-06-03 04:24,Aggregation,Critical,us-east,9.93,1024,2,1,m8azn.24xlarge,General purpose,96 vCPUs,384 GiB,200 Gigabit,$9.9101 hourly,$2.8404 hourly,24.1,57.5,20,33.6,24.8,46.54,29.05,14.0,27.9,0.15361,Normal
JOB-102649,2026-08-06 16:18,Aggregation,Low,us-east,5.84,512,3,0,i8g.12xlarge,Storage optimized,48 vCPUs,384 GiB,Up to 28.12 Gigabit,$4.1184 hourly,$1.1837 hourly,40.7,44.2,14,135.6,89.6,47.54,43.36,127.5,29.6,0.10159,Normal
JOB-102691,2026-08-29 12:05,WebScraping,Low,us-east,17.14,1024,4,0,c6a.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1530 hourly,$0.0736 hourly,2.0,65.2,9,17.9,3.5,67.34,28.92,36.1,35.0,0.00595,Normal
JOB-101173,2026-06-26 02:51,aggregation,High,us-west,3.34,2048,1,2,c6gd.large,Compute optimized,2 vCPUs,4 GiB,Up to 10 Gigabit,$0.0768 hourly,$0.0255 hourly,63.9,42.1,14,8.9,59.0,34.58,32.38,55.6,190.3,0.00406,Bottleneck
JOB-100357,2026-08-11 10:08,ETL ,Low,eu-central,33.34,8192,3,0,r8id.2xlarge,Memory optimized,8 vCPUs,64 GiB,Up to 15 Gigabit,$0.6653 hourly,$0.1980 hourly,48.3,26.6,19,94.8,13.1,39.48,36.5,25.5,36.9,0.02046,Normal
JOB-109205,2026-08-21 14:41,Streaming,Low,US-EAST,21.31,2048,3,2,r7i.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1323 hourly,$0.0483 hourly,64.3,40.2,5,33.4,189.4,27.79,23.28,26.8,110.6,0.01219,Bottleneck
JOB-109615,2026-08-06 05:49,ETL,Critical,us-west,20.5,1024,3,0,i8ge.xlarge,Storage optimized,4 vCPUs,32 GiB,Up to 25 Gigabit,$0.4746 hourly,$0.1371 hourly,48.7,80.5,11,36.4,114.8,25.14,48.16,29.0,44.2,0.01748,Normal
JOB-105644,2026-08-18 11:54,DocumentProcessing,Medium,eu-central,162.8,2048,3,1,r6gd.large,Memory optimized,2 vCPUs,16 GiB,Up to 10 Gigabit,$0.1152 hourly,$0.0434 hourly,78.0,21.5,8,31.6,98.9,43.87,38.67,40.3,1425.6,0.13686,Bottleneck
JOB-100992,2026-06-21 05:03,MLTraining,Medium,us-west,65.24,1024,2,2,m7g.8xlarge,General purpose,32 vCPUs,128 GiB,15 Gigabit,$1.3056 hourly,$0.5395 hourly,50.6,56.3,15,34.9,112.2,46.7,44.64,13.7,62.3,0.04519,Normal
JOB-102364,2026-08-08 13:47,WebScraping,Critical,us-west,38.71,8192,3,0,r6i.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1260 hourly,$0.0451 hourly,66.5,76.9,12,33.8,97.1,42.65,19.94,12.6,293.6,0.03083,Bottleneck
JOB-102376,2026-08-05 04:01,Streaming,Low,eu-central,11.16,512,2,2,m5a.large,General purpose,2 vCPUs,8 GiB,Up to 10 Gigabit,$0.0860 hourly,$0.0356 hourly,63.3,49.5,10,42.1,9.9,35.24,28.24,50.7,23.2,0.00111,Normal
JOB-104712,2026-08-06 18:05,WebScraping,High,eu-central,95.48,1024,1,0,c6in.large,Compute optimized,2 vCPUs,4 GiB,Up to 25 Gigabit,$0.1134 hourly,$0.0412 hourly,36.4,86.8,13,49.2,56.6,41.55,45.55,8.1,242.4,0.00764,Normal
JOB-104033,2026-07-06 16:32,webscraping,Critical,eu-central,43.06,1024,2,0,m6idn.4xlarge,General purpose,16 vCPUs,64 GiB,Up to 50 Gigabit,$1.2730 hourly,$0.7688 hourly,64.2,82.5,15,45.0,29.6,1.0,43.39,21.5,81.2,0.05743,Normal
JOB-102398,2026-08-05 23:58,WebScraping,Low,eu-central,49.37,2048,3,0,r8gd.12xlarge,Memory optimized,48 vCPUs,384 GiB,22.5 Gigabit,$3.5270 hourly,$1.3849 hourly,39.2,71.9,20,35.6,60.4,53.14,,13.1,44.0,0.12932,Normal
JOB-102899,2026-06-21 22:06,etl,High,us-east,96.44,2048,1,0,c8ine.xlarge,Compute optimized,4 vCPUs,8 GiB,6.25 Gigabit,$0.3402 hourly,$0.1068 hourly,72.2,39.3,12,13.5,27.5,35.0,14.58,133.6,239.9,0.02267,Bottleneck
JOB-104111,2026-07-12 23:21,WebScraping,High,us-east,103.9,1024,2,1,m7g.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.0816 hourly,$0.0464 hourly,72.5,19.6,18,26.6,35.9,36.49,21.97,99.2,1319.3,0.05981,Bottleneck
JOB-107510,2026-06-26 13:27,DocumentProcessing,High,us-east,27.2,2048,4,1,m7a.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1159 hourly,$0.0440 hourly,99.5,13.0,13,84.6,121.9,4.99,7.65,24.7,405.7,0.05225,Bottleneck
JOB-105004,2026-07-24 08:18,WebScraping,Low,us-west,56.48,4096,4,0,c5a.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 10 Gigabit,$0.1540 hourly,$0.0644 hourly,67.3,73.0,9,28.6,29.2,30.23,30.82,21.9,153.3,0.02623,Bottleneck
JOB-101357,2026-06-01 13:39,ETL,Medium,eu-central,91.92,2048,2,0,im4gn.16xlarge,Storage optimized,64 vCPUs,256 GiB,100 Gigabit,$5.8207 hourly,$1.2870 hourly,97.2,41.1,24,36.5,106.2,24.91,40.72,87.9,48.7,0.15748,Normal
JOB-103623,2026-07-22 21:39,ETL,Critical,eu-central,108.91,2048,5,2,c8gb.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 26.66 Gigabit,$0.2370 hourly,$0.0661 hourly,50.2,16.5,10,32.3,96.7,78.81,19.17,18.3,140.1,0.04612,Normal
JOB-104894,2026-07-09 13:57,WebScraping,High,us-east,41.03,2048,1,0,m4.2xlarge,General purpose,8 vCPUs,32 GiB,High,$0.4000 hourly,$0.1717 hourly,55.8,56.4,12,66.6,34.9,1.0,13.88,70.9,77.3,0.00859,Normal
JOB-106459,2026-06-05 07:03,Streaming,Critical,us-east,7.71,512,2,0,m8gd.xlarge,General purpose,4 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.2306 hourly,$0.0809 hourly,42.6,44.9,7,17.9,36.7,23.93,7.21,41.8,27.8,0.00356,Normal
JOB-104604,2026-08-28 15:36,ETL,Low,us-east,120.65,2048,5,1,c5a.large,Compute optimized,2 vCPUs,4 GiB,Up to 10 Gigabit,$0.0770 hourly,$0.0291 hourly,26.4,88.7,17,19.2,117.5,47.97,34.76,25.3,513.2,0.05488,Bottleneck
JOB-105363,2026-08-16 10:13,MLTraining,High,us-east,47.47,1024,3,0,r5dn.large,Memory optimized,2 vCPUs,16 GiB,Up to 25 Gigabit,$0.1670 hourly,$0.0439 hourly,47.7,58.1,7,48.8,28.8,67.24,11.52,14.4,159.8,0.02224,Normal
JOB-105365,2026-08-15 15:20,MLTraining,Medium,us-west,89.87,870,1,0,c1.medium,Compute optimized,2 vCPUs,1.7 GiB,Moderate,$0.1300 hourly,$0.0299 hourly,60.6,33.0,14,74.0,220.7,32.34,26.86,22.1,905.5,0.0327,Bottleneck
