job_id,submitted_at,job_category,priority_level,region,payload_size_mb,executor_memory_mb,replica_count,retry_count,node_instance_type,node_family,node_vcpus,node_memory,node_network,node_price_hourly,node_spot_price_hourly,cpu_utilization_pct,pod_memory_available_pct,active_thread_count,broker_latency_ms,queue_wait_time_ms,disk_io_mbps,network_io_mbps,gc_pause_time_ms,execution_time_sec,job_cost_usd,target_label,node_vcpus_n,node_memory_gib,node_price_usd_hr,node_spot_price_usd_hr,node_network_gbps,node_network_burst,submit_hour,day_of_week,is_peak_hour,available_memory_mb,memory_pressure_ratio,memory_pressure_log,payload_size_mb_log,threads_per_vcpu,memory_per_vcpu_gib,is_bottleneck
JOB-105030,2026-06-18 15:30,MLTraining,High,us-west,110.04,2048,2,0,m6gd.4xlarge,General purpose,16 vCPUs,64 GiB,Up to 10 Gigabit,$0.7232 hourly,$0.2829 hourly,46.5,62.0,14,26.7,30.5,27.48,15.4,46.8,228.3,0.09173,Normal,16,64.0,0.7232,0.2829,10.0,1,15,3,1,40632.32,0.002708188949092742,-5.911475151959752,4.7098904967584945,0.875,4.0,0
JOB-107969,2026-06-16 13:11,DocumentProcessing,Medium,eu-central,41.01,4096,2,1,c8g.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 15 Gigabit,$0.3190 hourly,$0.1431 hourly,47.1,36.2,8,41.9,228.9,79.96,29.25,148.2,316.8,0.05614,Bottleneck,8,16.0,0.319,0.1431,15.0,1,13,1,1,5931.008000000001,0.006914507618266574,-4.9741335212789,3.7379076851812907,1.0,2.0,1
JOB-100689,2026-07-23 00:14,DocumentProcessing,Medium,us-west,49.23,2048,1,0,r5ad.large,Memory optimized,2 vCPUs,16 GiB,Up to 10 Gigabit,$0.1310 hourly,$0.0431 hourly,76.6,74.2,19,49.0,43.2,51.53,42.72,63.8,376.6,0.0137,Bottleneck,2,16.0,0.131,0.0431,10.0,1,0,3,0,12156.928,0.004049542779228437,-5.509151298254369,3.9166124577619534,9.5,8.0,1
JOB-104625,2026-07-24 11:54,DocumentProcessing,Low,eu-central,16.65,2048,1,0,i8g.2xlarge,Storage optimized,8 vCPUs,64 GiB,Up to 12 Gigabit,$0.6864 hourly,$0.2057 hourly,29.9,17.5,14,27.5,122.6,38.52,22.31,14.9,31.8,0.00606,Normal,8,64.0,0.6864,0.2057,12.0,1,11,4,1,11468.8,0.0014517647879464285,-6.534975367474049,2.8707357833793057,1.75,8.0,0
JOB-102693,2026-08-06 19:00,DocumentProcessing,High,us-west,118.97,1024,2,0,m9gd.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 17 Gigabit,$0.5028 hourly,$0.1571 hourly,29.0,54.6,9,65.4,72.8,44.3,30.16,37.7,133.0,0.03715,Normal,8,32.0,0.5028,0.1571,17.0,1,19,3,0,17891.328,0.006649590237236721,-5.013200044673513,4.787241711526836,1.125,4.0,0
JOB-109506,2026-07-08 15:23,Streaming,Medium,us-east,19.86,4096,4,0,c6gn.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 25 Gigabit,$0.3456 hourly,$0.1390 hourly,75.4,30.7,8,27.4,146.4,42.31,27.29,26.5,104.2,0.04001,Bottleneck,8,16.0,0.3456,0.139,25.0,1,15,2,1,5029.888,0.003948398055781759,-5.534445337827268,3.0378334495726262,1.0,2.0,1
JOB-101899,2026-06-05 16:05,Aggregation,Medium,eu-central,40.27,512,4,1,c5.4xlarge,Compute optimized,16 vCPUs,32 GiB,Up to 10 Gigabit,$0.6800 hourly,$0.1869 hourly,45.1,85.1,10,89.5,226.6,25.56,29.84,8.4,40.3,0.03045,Normal,16,32.0,0.68,0.1869,10.0,1,16,4,1,27885.568,0.001444116182248825,-6.540257783127053,3.7201358437644907,0.625,2.0,0
JOB-102953,2026-07-30 12:57,ETL,Medium,eu-central,238.41,4096,4,0,r8a.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1598 hourly,$0.0438 hourly,51.5,65.5,9,39.2,129.9,23.73,31.72,14.2,1084.2,0.19251,Bottleneck,2,16.0,0.1598,0.0438,12.5,1,12,3,1,10731.52,0.022215865040553433,-3.8069486038721516,5.478177563345888,4.5,8.0,1
JOB-104834,2026-08-16 09:28,Aggregation,Low,ap-south,14.92,4096,3,0,m8id.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1305 hourly,$0.0300 hourly,75.5,53.9,21,32.8,55.3,68.88,33.16,48.4,47.5,0.00517,Bottleneck,2,8.0,0.1305,0.03,12.5,1,9,6,1,4415.488,0.0033790149582560293,-5.690171044430534,2.767576180416237,10.5,4.0,1
JOB-104258,2026-08-17 14:14,Streaming,Low,us-west,10.47,2048,2,0,c8gd.large,Compute optimized,2 vCPUs,4 GiB,Up to 12.5 Gigabit,$0.0980 hourly,$0.0367 hourly,40.1,95.1,12,50.5,170.6,65.75,46.95,5.4,146.9,0.008,Bottleneck,2,4.0,0.098,0.0367,12.5,1,14,0,1,3895.296,0.0026878573541009466,-5.919010925400151,2.4397349311412793,6.0,2.0,1
JOB-109577,2026-06-29 09:07,WebScraping,High,us-east,75.1,1024,2,2,r5ad.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 10 Gigabit,$0.2620 hourly,$0.1093 hourly,56.6,85.8,7,57.7,275.7,37.68,41.86,8.0,109.6,0.01595,Normal,4,32.0,0.262,0.1093,10.0,1,9,0,1,28114.944,0.002671177292759324,-5.925235970134916,4.33204826486764,1.75,8.0,0
JOB-103264,2026-06-28 11:48,Streaming,Medium,eu-central,10.78,2048,4,0,c8ib.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 20 Gigabit,$0.2722 hourly,$0.0933 hourly,29.4,45.5,16,38.2,219.6,25.6,21.88,103.5,85.8,0.02595,Bottleneck,4,8.0,0.2722,0.0933,20.0,1,11,6,1,3727.36,0.0028921274038461535,-5.8457629217672515,2.4664031782234406,4.0,2.0,1
JOB-105470,2026-06-10 09:56,MLTraining,Medium,us-east,88.4,512,3,0,r3.8xlarge,Memory optimized,32 vCPUs,244 GiB,10 Gigabit,$2.6600 hourly,$0.7301 hourly,56.8,82.3,18,19.6,222.3,41.41,37.03,55.4,80.4,0.17822,Normal,32,244.0,2.66,0.7301,10.0,0,9,2,1,205631.488,0.0004298952502838476,-7.75196898294399,4.493120682179469,0.5625,7.625,0
JOB-109908,2026-08-25 14:12,MLTraining,High,us-west,70.28,4096,2,0,c6gn.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 25 Gigabit,$0.3456 hourly,$0.1390 hourly,61.8,52.4,10,17.0,51.8,25.25,26.48,42.5,137.2,0.02634,Normal,8,16.0,0.3456,0.139,25.0,1,14,1,1,8585.216,0.008186165613072519,-4.805309669859243,4.266615783162554,1.25,2.0,0
JOB-109845,2026-07-31 10:11,Aggregation,Low,ap-south,19.08,2048,2,0,c8ine.xlarge,Compute optimized,4 vCPUs,8 GiB,6.25 Gigabit,$0.3402 hourly,$0.1068 hourly,52.1,36.7,18,28.1,165.5,45.96,46.05,106.9,164.6,0.03111,Bottleneck,4,8.0,0.3402,0.1068,6.25,0,10,4,1,3006.4640000000004,0.0063463257833787454,-5.059879250331582,2.9997242948235283,4.5,2.0,1
JOB-101007,2026-06-26 12:29,MLTraining,High,us-west,763.12,2048,2,0,m8idb.xlarge,General purpose,4 vCPUs,16 GiB,Up to 20 Gigabit,$0.3819 hourly,$0.1363 hourly,50.8,54.8,24,149.6,49.4,39.99,32.4,8.5,6378.7,1.35335,Bottleneck,4,16.0,0.3819,0.1363,20.0,1,12,4,1,8978.431999999999,0.08499479641879563,-2.46516524296816,6.638724844895451,6.0,4.0,1
JOB-107873,2026-08-13 16:43,ETL,High,us-west,107.76,512,1,1,m5zn.large,General purpose,2 vCPUs,8 GiB,Up to 25 Gigabit,$0.1652 hourly,$0.0427 hourly,42.6,29.6,9,54.0,81.1,15.66,34.34,44.7,1238.8,0.05685,Bottleneck,2,8.0,0.1652,0.0427,25.0,1,16,3,1,2424.8320000000003,0.044440192145270264,-3.113610990519104,4.68914361976427,4.5,4.0,1
JOB-106721,2026-08-22 14:53,WebScraping,Low,us-west,104.63,512,1,0,r6a.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.2268 hourly,$0.1015 hourly,57.6,40.6,18,38.6,62.6,25.12,23.96,13.9,221.1,0.01393,Normal,4,32.0,0.2268,0.1015,12.5,1,14,5,1,13303.808,0.007864665515317117,-4.845375271625819,4.659942421835071,4.5,8.0,0
JOB-109629,2026-08-08 22:36,DocumentProcessing,High,us-east,53.45,4096,5,0,c5.12xlarge,Compute optimized,48 vCPUs,96 GiB,12 Gigabit,$2.0400 hourly,$0.6046 hourly,58.4,56.9,11,27.8,34.1,34.9,10.79,130.5,48.0,0.136,Normal,48,96.0,2.04,0.6046,12.0,0,22,5,0,55934.975999999995,0.0009555738434570886,-6.9531985147404285,3.9972828493789696,0.22916666666666666,2.0,0
JOB-107738,2026-06-20 19:35,WebScraping,High,us-east,43.84,1024,5,0,r8i-flex.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1320 hourly,$0.0456 hourly,47.8,60.9,10,60.3,92.7,1.0,35.67,23.3,149.5,0.02741,Normal,2,16.0,0.132,0.0456,12.5,1,19,5,0,9977.856,0.00439372947454844,-5.427576873927234,3.8031005982039594,5.0,8.0,0
JOB-100309,2026-08-09 10:06,DocumentProcessing,Medium,us-east,13.4,2048,2,0,c9g.large,Compute optimized,2 vCPUs,4 GiB,Up to 15 Gigabit,$0.0869 hourly,$0.0262 hourly,49.1,59.8,15,58.4,51.1,36.94,25.27,57.8,40.9,0.00197,Normal,2,4.0,0.0869,0.0262,15.0,1,10,6,1,2449.408,0.005470709657190636,-5.208346934730972,2.667228206581955,7.5,2.0,0
JOB-107105,2026-06-10 11:37,DocumentProcessing,Medium,ap-south,131.9,2048,4,0,r8gn.8xlarge,Memory optimized,32 vCPUs,256 GiB,100 Gigabit,$2.9149 hourly,$0.6973 hourly,78.0,44.0,16,47.1,31.6,49.85,24.58,61.7,125.2,0.40549,Normal,32,256.0,2.9149,0.6973,100.0,0,11,2,1,115343.36,0.0011435422030362217,-6.773624638285916,4.8895969657192,0.5,8.0,0
JOB-108621,2026-07-22 07:16,MLTraining,Medium,us-west,70.42,2048,2,0,r6g.4xlarge,Memory optimized,16 vCPUs,128 GiB,Up to 10 Gigabit,$0.8064 hourly,$0.2183 hourly,42.4,66.3,12,28.3,63.5,16.0,34.21,52.3,95.3,0.04269,Normal,16,128.0,0.8064,0.2183,10.0,1,7,2,0,86900.73599999999,0.0008103498686133109,-7.118044466995889,4.268577942166303,0.75,8.0,0
JOB-109656,2026-06-22 09:59,ETL,Critical,eu-central,59.24,4096,5,1,hpc7g.16xlarge,Compute optimized,64 vCPUs,128 GiB,200 Gigabit,$1.6832 hourly,-,79.8,46.3,11,36.1,108.2,46.15,23.84,111.2,46.6,0.10894,Normal,64,128.0,1.6832,,200.0,0,9,0,1,60686.335999999996,0.0009761670238255941,-6.931876855223569,4.098336583491638,0.171875,2.0,0
JOB-108169,2026-08-11 15:24,ETL,Low,us-west,5.7,512,2,1,r8gd.8xlarge,Memory optimized,32 vCPUs,256 GiB,15 Gigabit,$2.3514 hourly,$1.1657 hourly,52.8,35.4,20,30.9,248.0,68.44,34.72,28.6,33.2,0.04337,Normal,32,256.0,2.3514,1.1657,15.0,0,15,1,1,92798.976,6.142309156514831e-05,-9.697724709390148,1.9021075263969205,0.625,8.0,0
JOB-101968,2026-06-19 09:32,ETL,Medium,ap-south,18.42,512,4,1,r9gd.12xlarge,Memory optimized,48 vCPUs,384 GiB,25 Gigabit,$3.8443 hourly,$0.6517 hourly,69.7,52.5,15,50.0,211.2,63.83,43.73,33.3,28.5,0.12174,Normal,48,384.0,3.8443,0.6517,25.0,0,9,4,1,206438.4,8.92275855654762e-05,-9.324320310969506,2.966303462863179,0.3125,8.0,0
JOB-104488,2026-08-17 17:56,Aggregation,Low,ap-south,20.59,2048,2,0,m8gd.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1153 hourly,$0.0480 hourly,52.8,75.0,9,49.6,156.5,31.49,25.58,70.6,201.9,0.01293,Bottleneck,2,8.0,0.1153,0.048,12.5,1,17,0,1,6144.0,0.0033512369791666666,-5.69842575378781,3.072230244526716,4.5,4.0,1
JOB-105650,2026-06-21 10:30,Aggregation,Low,us-west,37.12,512,4,0,m6id.24xlarge,General purpose,96 vCPUs,384 GiB,37.5 Gigabit,$5.6952 hourly,$1.1298 hourly,50.1,55.8,13,12.3,45.5,22.53,40.49,16.5,30.4,0.19237,Normal,96,384.0,5.6952,1.1298,37.5,0,10,6,1,219414.52799999996,0.00016917749402628436,-8.684562133668354,3.6407390787860012,0.13541666666666666,4.0,0
JOB-101105,2026-08-23 08:53,MLTraining,Medium,us-west,361.52,1024,4,0,is4gen.xlarge,Storage optimized,4 vCPUs,24 GiB,Up to 25 Gigabit,$0.5763 hourly,$0.1642 hourly,54.6,40.7,18,18.7,26.2,45.53,13.75,52.2,2379.5,1.52367,Bottleneck,4,24.0,0.5763,0.1642,25.0,1,8,6,0,10002.432,0.036143209971334966,-3.3202661773048328,5.893079645186581,4.5,6.0,1
JOB-100988,2026-07-27 13:18,DocumentProcessing,Critical,us-west,16.26,1024,2,0,m8gb.24xlarge,General purpose,96 vCPUs,384 GiB,200 Gigabit,$6.9840 hourly,$2.1266 hourly,97.6,18.8,17,90.8,102.7,43.37,37.73,31.3,34.9,0.13541,Normal,96,384.0,6.984,2.1266,200.0,0,13,0,1,73924.60800000001,0.0002199538210605053,-8.422092937915327,2.848391685655282,0.17708333333333334,4.0,0
JOB-109021,2026-07-20 13:19,Aggregation,Medium,us-west,33.4,2048,5,0,r6i.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.2520 hourly,$0.1348 hourly,67.0,58.9,7,30.4,217.2,3.53,26.1,1.5,45.0,0.01575,Normal,4,32.0,0.252,0.1348,12.5,1,13,0,1,19300.352,0.0017305383860356537,-6.359322713085975,3.5380565643793527,1.75,8.0,0
JOB-102787,2026-06-07 15:31,Streaming,Medium,us-west,28.93,4096,3,0,m6idn.large,General purpose,2 vCPUs,8 GiB,Up to 25 Gigabit,$0.1591 hourly,$0.0458 hourly,76.7,42.7,12,19.8,279.0,35.11,14.67,14.8,185.0,0.02453,Bottleneck,2,8.0,0.1591,0.0458,25.0,1,15,6,1,3497.9840000000004,0.008270478081088993,-4.795062962537733,3.3988613218646075,6.0,4.0,1
JOB-108289,2026-08-04 11:55,DocumentProcessing,Medium,ap-south,63.69,1024,2,2,c8gb.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 26.66 Gigabit,$0.2370 hourly,$0.0661 hourly,61.3,59.1,14,49.3,104.5,41.88,31.87,38.8,807.1,0.10627,Bottleneck,4,8.0,0.237,0.0661,26.66,1,11,1,1,4841.472,0.013155090022208122,-4.330946521319976,4.169606630055894,3.5,2.0,1
JOB-105251,2026-07-09 10:02,Aggregation,Low,us-east,18.45,1024,3,0,m7a.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.4637 hourly,$0.2037 hourly,86.9,55.7,10,73.6,25.8,64.96,34.25,113.1,97.2,0.03756,Bottleneck,8,32.0,0.4637,0.2037,12.5,1,10,3,1,18251.776,0.001010860532147666,-6.896953298857791,2.9678470700644555,1.25,4.0,1
JOB-103053,2026-07-04 08:40,DocumentProcessing,Low,us-west,9.69,512,3,1,m5ad.xlarge,General purpose,4 vCPUs,16 GiB,Up to 10 Gigabit,$0.2060 hourly,$0.0823 hourly,31.7,61.5,13,35.4,256.6,44.82,16.44,36.2,47.5,0.00815,Normal,4,16.0,0.206,0.0823,10.0,1,8,5,0,10076.16,0.0009616758765243902,-6.94683309076094,2.3693087250369538,3.25,4.0,0
JOB-102442,2026-08-15 09:29,Streaming,High,ap-south,130.53,512,2,1,m8gd.16xlarge,General purpose,64 vCPUs,256 GiB,30 Gigabit,$3.6902 hourly,$1.0034 hourly,52.2,44.6,19,98.7,111.2,16.54,30.52,29.6,34.8,0.07134,Normal,64,256.0,3.6902,1.0034,30.0,0,9,5,1,116916.224,0.001116440435161505,-6.797609837716244,4.879234962480687,0.296875,4.0,0
JOB-107581,2026-08-17 02:05,ETL,High,us-east,222.34,2048,3,1,r8ib.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 20 Gigabit,$0.4184 hourly,$0.1101 hourly,67.1,26.8,13,30.1,71.9,49.24,36.26,47.8,356.8,0.1244,Normal,4,32.0,0.4184,0.1101,20.0,1,2,0,0,8781.824,0.02531820268773321,-3.6762316681224303,5.408695274017646,3.25,8.0,0
JOB-104214,2026-07-22 21:55,MLTraining,Medium,ap-south,18.15,512,3,1,c8gb.metal-24xl,Compute optimized,96 vCPUs,192 GiB,200 Gigabit,$5.6880 hourly,$1.7535 hourly,42.1,26.2,12,104.3,22.3,25.47,21.82,55.8,34.0,0.16116,Normal,96,192.0,5.688,1.7535,200.0,0,21,2,0,51511.295999999995,0.00035234990010734734,-7.950885841695334,2.952302715626655,0.125,2.0,0
JOB-102266,2026-08-23 12:17,WebScraping,Medium,us-west,16.39,1024,4,1,m8gn.large,General purpose,2 vCPUs,8 GiB,Up to 30 Gigabit,$0.1455 hourly,$0.0561 hourly,53.9,69.8,7,31.6,380.0,49.87,36.0,23.0,235.0,0.03799,Bottleneck,2,8.0,0.1455,0.0561,30.0,1,12,6,1,5718.016,0.0028663788279011462,-5.854705778303786,2.855895328366192,3.5,4.0,1
JOB-107797,2026-08-05 01:46,DocumentProcessing,High,ap-south,14.22,2048,3,0,m8i.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1058 hourly,$0.0355 hourly,62.6,74.4,10,39.2,141.3,66.15,23.89,21.7,48.9,0.00431,Normal,2,8.0,0.1058,0.0355,12.5,1,1,2,0,6094.848000000001,0.0023331180695564512,-6.060549678755149,2.7226103524335397,5.0,4.0,0
JOB-107364,2026-07-07 01:23,DocumentProcessing,Low,ap-south,110.38,2048,3,1,m8i.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 15 Gigabit,$0.4234 hourly,$0.1663 hourly,59.0,53.0,15,72.1,18.9,34.5,16.62,47.8,135.2,0.0477,Normal,8,32.0,0.4234,0.1663,15.0,1,1,1,0,17367.04,0.006355717497051886,-5.058400477951855,4.7129477781615225,1.875,4.0,0
JOB-107871,2026-08-05 14:03,Aggregation,Medium,us-west,12.18,4096,2,0,m9gd.24xlarge,General purpose,96 vCPUs,384 GiB,50 Gigabit,$6.0336 hourly,$1.6345 hourly,51.0,77.0,14,33.1,193.6,46.45,28.21,4.4,36.8,0.12335,Normal,96,384.0,6.0336,1.6345,50.0,0,14,2,1,302776.32,4.022771661931818e-05,-10.12095433177102,2.578700529074361,0.14583333333333334,4.0,0
JOB-105237,2026-08-22 08:40,WebScraping,Critical,us-west,49.18,2048,1,1,i4g.16xlarge,Storage optimized,64 vCPUs,512 GiB,37.5 Gigabit,$4.9421 hourly,$1.2554 hourly,31.8,30.5,8,17.9,43.5,49.43,40.47,23.4,26.0,0.03569,Normal,64,512.0,4.9421,1.2554,37.5,0,8,5,0,159907.84,0.0003075521500384221,-8.086865891476188,3.9156165409382764,0.125,8.0,0
JOB-103914,2026-06-20 20:01,DocumentProcessing,Critical,ap-south,66.43,1024,1,0,r6idn.8xlarge,Memory optimized,32 vCPUs,256 GiB,50 Gigabit,$3.1262 hourly,$1.0644 hourly,17.8,94.1,17,79.8,7.8,11.79,26.62,23.0,36.2,0.03144,Normal,32,256.0,3.1262,1.0644,50.0,0,20,5,0,246677.504,0.0002692989791237713,-8.219688349005109,4.2110900227464905,0.53125,8.0,0
JOB-102579,2026-08-13 18:15,Streaming,High,us-west,2.67,1024,3,1,r8id.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.3326 hourly,$0.0915 hourly,82.7,35.9,12,46.1,107.5,23.63,19.73,15.0,32.2,0.00892,Normal,4,32.0,0.3326,0.0915,12.5,1,18,3,0,11763.712,0.0002269691743558496,-8.390696345493163,1.3001916620664788,3.0,8.0,0
JOB-107086,2026-08-12 13:53,WebScraping,Low,us-east,5.96,1024,3,0,m3.large,General purpose,2 vCPUs,7.5 GiB,Moderate,$0.1330 hourly,$0.0416 hourly,59.0,70.7,7,84.3,154.9,21.98,5.87,24.5,37.4,0.00415,Normal,2,7.5,0.133,0.0416,1.0,0,13,2,1,5429.76,0.0010976544082979727,-6.814579731978895,1.9401794743463283,3.5,3.75,0
JOB-106562,2026-06-17 11:50,DocumentProcessing,Low,eu-central,77.18,2048,4,0,r7i.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1323 hourly,$0.0483 hourly,53.3,68.4,12,31.0,34.3,38.58,18.72,5.4,224.3,0.03297,Normal,2,16.0,0.1323,0.0483,12.5,1,11,2,1,11206.656,0.006886978595577485,-4.978122810370175,4.359013860364809,6.0,8.0,0
JOB-109413,2026-08-07 16:17,DocumentProcessing,Low,eu-central,29.02,512,1,0,x2gd.xlarge,Memory optimized,4 vCPUs,64 GiB,Up to 10 Gigabit,$0.3340 hourly,$0.0941 hourly,36.6,74.4,13,27.9,139.2,47.09,31.13,104.7,65.8,0.0061,Normal,4,64.0,0.334,0.0941,10.0,1,16,4,1,48758.78400000001,0.000595174809937836,-7.426655397354038,3.401863826205316,3.25,16.0,0
JOB-100510,2026-08-01 07:28,ETL,Low,eu-central,35.16,1024,3,0,r6g.metal,Memory optimized,64 vCPUs,512 GiB,25 Gigabit,$3.2256 hourly,$0.4176 hourly,27.0,64.1,18,28.7,75.2,34.37,35.85,51.1,37.5,0.1008,Normal,64,512.0,3.2256,0.4176,25.0,0,7,5,0,336068.60799999995,0.00010462149443008971,-9.165161535760518,3.5879535355239756,0.28125,8.0,0
JOB-107673,2026-07-24 10:50,Streaming,Medium,us-east,62.9,1024,4,0,m6a.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.3456 hourly,$0.1563 hourly,44.3,71.7,16,7.1,133.7,39.35,34.37,9.7,42.9,0.01647,Normal,8,32.0,0.3456,0.1563,12.5,1,10,4,1,23494.656000000003,0.0026772045523884235,-5.922982106310268,4.157319361383489,2.0,4.0,0
JOB-103792,2026-08-08 07:09,Aggregation,Low,us-west,31.05,8192,2,0,r6g.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 10 Gigabit,$0.2016 hourly,$0.0520 hourly,49.4,77.9,10,74.5,44.1,31.34,24.5,15.7,60.9,0.00682,Normal,4,32.0,0.2016,0.052,10.0,1,7,5,0,25526.272,0.0012163938392570604,-6.711864666908303,3.467297183366679,2.5,8.0,0
JOB-106202,2026-08-01 16:20,ETL,Critical,ap-south,15.6,512,5,0,r8in.16xlarge,Memory optimized,64 vCPUs,512 GiB,100 Gigabit,$6.6944 hourly,$1.9703 hourly,58.8,81.4,17,29.1,89.0,31.98,36.21,54.5,27.3,0.25383,Normal,64,512.0,6.6944,1.9703,100.0,0,16,5,1,426770.43200000003,3.65536101620086e-05,-10.216730603403873,2.8094026953624973,0.265625,8.0,0
JOB-100326,2026-06-12 06:54,DocumentProcessing,Low,ap-south,39.89,512,3,0,m8in.24xlarge,General purpose,96 vCPUs,384 GiB,150 Gigabit,$8.0198 hourly,$2.4360 hourly,66.6,47.7,11,108.4,154.9,43.32,36.25,65.6,54.2,0.36223,Normal,96,384.0,8.0198,2.436,150.0,0,6,4,0,187564.03200000004,0.00021267403763211912,-8.455749904176068,3.7108855343765508,0.11458333333333333,4.0,0
JOB-107160,2026-08-11 19:55,DocumentProcessing,High,eu-central,9.96,8192,2,0,r6a.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1134 hourly,$0.0362 hourly,30.2,79.2,14,45.2,77.75,31.52,26.39,23.7,28.8,0.00181,Normal,2,16.0,0.1134,0.0362,12.5,1,19,1,0,12976.128,0.0007675633285984849,-7.172289569075017,2.3942522815198695,7.0,8.0,0
JOB-103447,2026-06-28 21:19,DocumentProcessing,High,eu-central,10.9,1024,3,0,c7a.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.2053 hourly,$0.0751 hourly,54.7,57.3,16,67.7,73.9,57.7,41.71,15.6,42.9,0.00734,Normal,4,8.0,0.2053,0.0751,12.5,1,21,6,0,4694.016,0.0023221054210296687,-6.065280995776793,2.4765384001174837,4.0,2.0,0
JOB-104164,2026-08-07 20:57,DocumentProcessing,Low,us-east,31.33,8192,2,0,m8gn.xlarge,General purpose,4 vCPUs,16 GiB,Up to 40 Gigabit,$0.2910 hourly,$0.1179 hourly,60.9,52.9,12,20.0,58.0,39.48,50.85,43.8,54.4,0.00879,Normal,4,16.0,0.291,0.1179,40.0,1,20,4,0,8667.136,0.0036148042444470695,-5.622717575751296,3.4759955917373415,3.0,4.0,0
JOB-103632,2026-08-18 15:54,Aggregation,Low,eu-central,10.57,1024,3,0,m6gd.xlarge,General purpose,4 vCPUs,16 GiB,Up to 10 Gigabit,$0.1808 hourly,$0.1063 hourly,60.6,79.7,5,29.1,186.7,80.6,39.1,24.2,34.7,0.00523,Normal,4,16.0,0.1808,0.1063,10.0,1,15,1,1,13058.048,0.0008094624862766624,-7.119140127765166,2.448415541205585,1.25,4.0,0
JOB-101763,2026-06-18 08:53,ETL,Medium,us-east,60.78,2048,3,1,r8idb.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 20 Gigabit,$0.4689 hourly,$0.1681 hourly,16.3,92.5,10,25.8,61.1,47.08,48.9,34.5,66.7,0.02606,Normal,4,32.0,0.4689,0.1681,20.0,1,8,3,0,30310.4,0.002005252322635135,-6.21198537944082,4.123579687490436,2.5,8.0,0
JOB-102977,2026-08-16 08:41,WebScraping,Critical,us-west,35.28,1024,2,0,i7ie.large,Storage optimized,2 vCPUs,16 GiB,Up to 25 Gigabit,$0.2599 hourly,$0.0483 hourly,65.2,44.8,9,30.4,30.8,37.38,29.34,39.8,161.7,0.02335,Normal,2,16.0,0.2599,0.0483,25.0,1,8,6,0,7340.031999999999,0.004806518554687501,-5.3377822501334915,3.591266625246936,4.5,8.0,0
JOB-108188,2026-07-15 06:57,ETL,Critical,us-west,47.57,1024,2,3,a1.metal,General purpose,16 vCPUs,32 GiB,Up to 10 Gigabit,$0.4080 hourly,$0.4080 hourly,65.8,36.1,14,74.2,31.9,47.9,36.19,25.8,45.2,0.01025,Normal,16,32.0,0.408,0.408,10.0,1,6,2,0,11829.248,0.004021388341845568,-5.5161280773057335,3.8830060563576536,0.875,2.0,0
JOB-100902,2026-08-24 13:26,DocumentProcessing,Low,us-east,9.64,512,1,0,m8a.metal-24xl,General purpose,96 vCPUs,384 GiB,40 Gigabit,$5.8426 hourly,$1.5015 hourly,57.2,60.0,21,34.4,85.8,38.2,42.93,34.3,30.4,0.04934,Normal,96,384.0,5.8426,1.5015,40.0,0,13,0,1,235929.6,4.0859646267361115e-05,-10.105367625798735,2.3646204839134985,0.21875,4.0,0
JOB-102512,2026-06-15 08:36,Streaming,High,us-east,10.19,2048,2,0,x8g.8xlarge,Memory optimized,32 vCPUs,512 GiB,15 Gigabit,$3.1264 hourly,$0.9982 hourly,22.0,83.1,15,23.2,118.1,10.69,59.4,13.0,22.5,0.03908,Normal,32,512.0,3.1264,0.9982,15.0,0,8,0,0,435683.328,2.3388547013669526e-05,-10.663264099277638,2.4150205223238337,0.46875,16.0,0
